NUTS_ID,CNTR_CODE,NAME_LATN,NAME_ENGL,EU_STAT,CC_STAT,is_eu,sample_group,TIME_PERIOD,unit,gdp_pc_index,log_gdp_pc_index,obs_flag,conf_status,gdp_map_class,queen_degree,is_queen_island,z_log_gdp,spatial_lag,local_moran_i,local_perm_mean,local_p_two_sided,local_q_bh,local_p_holm,lisa_quadrant,lisa_fdr_cluster,lisa_holm_cluster
ES13,ES,Cantabria,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,83,4.418840607796598,p,,75-99,3,False,-0.033326539931427784,0.24927483379819426,-0.008307467702475545,7.480182705280556e-05,0.66192,0.8220362318840579,1.0,Low-High,Not significant,Not significant
ES21,ES,País Vasco,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,114,4.736198448394496,p,,100-124,5,False,0.7562924752264963,0.21166691585369898,0.16008209571455254,-0.003811244077805961,0.62522,0.80427,1.0,High-High,Not significant,Not significant
ES22,ES,Comunidad Foral de Navarra,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,108,4.68213122712422,p,,100-124,4,False,0.6217676563931923,0.4126799523823123,0.25659104683320455,-0.0029486027814363356,0.40194,0.6603682692307693,1.0,High-High,Not significant,Not significant
ES23,ES,La Rioja,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,95,4.553876891600541,p,,75-99,4,False,0.30265765137442097,0.4781573809608878,0.14471798990896656,-0.0009931285144760052,0.33489,0.5809316326530612,1.0,High-High,Not significant,Not significant
ES24,ES,Aragón,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,102,4.624972813284271,p,,100-124,8,False,0.4795516318599425,0.15587385673002493,0.07474956235918634,-0.0016755898590380559,0.6485,0.8186509900990098,1.0,High-High,Not significant,Not significant
ES30,ES,Comunidad de Madrid,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,125,4.8283137373023015,p,,125-149,2,False,0.9854848076778887,-0.14886717674783057,-0.14670634104688607,-0.006547554804771028,0.84084,0.9350960869565217,1.0,High-Low,Not significant,Not significant
ES41,ES,Castilla y León,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,86,4.454347296253507,p,,75-99,11,False,0.05501776036392004,0.06032753414888012,0.003319085817149289,-0.0001202346899065874,0.83322,0.9318907894736841,1.0,High-High,Not significant,Not significant
ES42,ES,Castilla-La Mancha,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,p,,50-74,7,False,-0.35275211385958116,0.008597811743049646,-0.003032896266927493,0.0003075637384411036,0.9798,0.9923616141732283,1.0,Low-High,Not significant,Not significant
ES43,ES,Extremadura,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,70,4.248495242049359,p,,50-74,5,False,-0.4571633661608987,-0.300841376195272,0.1375336562219078,0.00014512469730102633,0.49696,0.7164067415730336,1.0,Low-Low,Not significant,Not significant
ES51,ES,Cataluña,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,104,4.6443908991413725,p,,100-124,4,False,0.5278658307524287,0.067962708703421,0.03587519168991664,-0.0022977681698890784,0.88293,0.9541285714285713,1.0,High-High,Not significant,Not significant
ES52,ES,Comunitat Valenciana,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,78,4.356708826689592,p,,75-99,4,False,-0.18791681479368774,0.09229083936045791,-0.017343000567253155,0.0002638900709474362,0.84945,0.9377045454545455,1.0,Low-High,Not significant,Not significant
ES53,ES,Illes Balears,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,99,4.59511985013459,p,,75-99,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
ES61,ES,Andalucía,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,68,4.219507705176107,p,,50-74,5,False,-0.529287345434859,-0.24633140184584262,0.13038009378023357,-8.0709155248473e-05,0.5786,0.7724764397905759,1.0,Low-Low,Not significant,Not significant
ES62,ES,Región de Murcia,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,75,4.31748811353631,p,,75-99,3,False,-0.2855019913109583,-0.35665209136270926,0.10182488228927133,0.0003873411476037613,0.53574,0.7384524324324324,1.0,Low-Low,Not significant,Not significant
ES63,ES,Ciudad de Ceuta,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,66,4.189654742026425,p,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
ES64,ES,Ciudad de Melilla,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,60,4.0943445622221,p,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
ES70,ES,Canarias,Spain,T,F,True,EU27,2023,PPS_HAB_EU27_2020,71,4.2626798770413155,p,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FI19,FI,Länsi-Suomi,Finland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,94,4.543294782270004,,,75-99,2,False,0.27632827273947125,0.12627528008551941,0.03489343003572453,-0.0010582146107876134,0.85565,0.9404773706896552,1.0,High-High,Not significant,Not significant
FI1B,FI,Helsinki-Uusimaa,Finland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,131,4.875197323201151,,,125-149,1,False,1.1021360013423533,0.14033250910264938,0.1546655104407334,-0.005578323840422473,0.87204,0.9503108974358975,1.0,High-High,Not significant,Not significant
FI1C,FI,Etelä-Suomi,Finland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,89,4.48863636973214,,,75-99,3,False,0.14033250910264938,0.49689410838340464,0.06973039698776698,-0.0004315615083197865,0.38348,0.6475986754966887,1.0,High-High,Not significant,Not significant
FI1D,FI,Pohjois- ja Itä-Suomi,Finland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,88,4.477336814478207,,,75-99,3,False,0.11221805106838942,0.3537868086765204,0.039701266163384284,-0.00032442149609092114,0.53437,0.7384524324324324,1.0,High-High,Not significant,Not significant
FI20,FI,Åland,Finland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,114,4.736198448394496,,,100-124,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FR10,FR,Ile-de-France,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,160,5.075173815233827,p,,150+,5,False,1.5996981236333498,-0.049749792475767295,-0.07958464967463348,-0.012715783926333067,0.92425,0.9709308641975308,1.0,High-Low,Not significant,Not significant
FRB0,FR,Centre — Val de Loire,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,83,4.418840607796598,p,,75-99,8,False,-0.033326539931427784,0.15014475901948782,-0.005003805306957563,4.377865757670361e-05,0.6646,0.8220362318840579,1.0,Low-High,Not significant,Not significant
FRC1,FR,Bourgogne,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,83,4.418840607796598,p,,75-99,6,False,-0.033326539931427784,0.30112312403343855,-0.010035391817376671,5.7617864524834575e-05,0.45211,0.6970508982035928,1.0,Low-High,Not significant,Not significant
FRC2,FR,Franche-Comté,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,75,4.31748811353631,p,,75-99,5,False,-0.2855019913109583,0.08588629019413621,-0.02452070687673672,0.00027758688130882444,0.84342,0.9350960869565217,1.0,Low-High,Not significant,Not significant
FRD1,FR,Basse-Normandie,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,81,4.394449154672439,p,,75-99,4,False,-0.09401498915292406,0.025319944209001365,-0.0023804542801619056,0.00017367016598948828,0.95605,0.9790873493975903,1.0,Low-High,Not significant,Not significant
FRD2,FR,Haute-Normandie,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,84,4.430816798843313,p,,75-99,4,False,-0.0035285423088255467,0.2883641863097983,-0.0010175052317441759,7.961253069772685e-06,0.55897,0.756142105263158,1.0,Low-High,Not significant,Not significant
FRE1,FR,Nord-Pas de Calais,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,78,4.356708826689592,p,,75-99,3,False,-0.18791681479368774,0.052374413413771456,-0.009842032945403726,0.00029862474834605883,0.92524,0.9709308641975308,1.0,Low-High,Not significant,Not significant
FRE2,FR,Picardie,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,74,4.30406509320417,p,,50-74,5,False,-0.31889984930980475,0.2323027909463749,-0.07408132502704604,0.00020077336542079696,0.60053,0.7934463730569948,1.0,Low-High,Not significant,Not significant
FRF1,FR,Alsace,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,91,4.51085950651685,p,,75-99,5,False,0.19562596379909808,0.32662017580927405,0.0638953866889201,-0.0005608961507865031,0.4565,0.6970508982035928,1.0,High-High,Not significant,Not significant
FRF2,FR,Champagne-Ardenne,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,89,4.48863636973214,p,,75-99,8,False,0.14033250910264938,-0.0319411630933981,-0.004482383560553498,-0.00029409677704909015,0.93202,0.9740372950819672,1.0,High-Low,Not significant,Not significant
FRF3,FR,Lorraine,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,p,,50-74,7,False,-0.35275211385958116,0.4871061626523935,-0.17182772854966077,0.00017850714366953352,0.1927,0.4027745901639344,1.0,Low-High,Not significant,Not significant
FRG0,FR,Pays de la Loire,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,88,4.477336814478207,p,,75-99,4,False,0.11221805106838942,-0.03368781525197756,-0.0037803809723288857,-0.00028329263387257133,0.95002,0.9790873493975903,1.0,High-Low,Not significant,Not significant
FRH0,FR,Bretagne,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,85,4.442651256490317,p,,75-99,2,False,0.02591680800786937,0.009101530957732681,0.00023588263040923735,-7.103340387141583e-05,0.98589,0.9923616141732283,1.0,High-High,Not significant,Not significant
FRI1,FR,Aquitaine,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,88,4.477336814478207,p,,75-99,6,False,0.11221805106838942,0.28997859233683554,0.032540832483594684,-0.0002657346806289521,0.46809,0.7096393491124261,1.0,High-High,Not significant,Not significant
FRI2,FR,Limousin,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,76,4.330733340286331,p,,75-99,5,False,-0.2525465020683074,0.023936562918745366,-0.006045095236667098,0.00025865231640923486,0.95479,0.9790873493975903,1.0,Low-High,Not significant,Not significant
FRI3,FR,Poitou-Charentes,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,83,4.418840607796598,p,,75-99,4,False,-0.033326539931427784,-0.015359234965739092,0.0005118701574018857,6.887549523061302e-05,0.9785,0.9923616141732283,1.0,Low-Low,Not significant,Not significant
FRJ1,FR,Languedoc-Roussillon,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,78,4.356708826689592,p,,75-99,5,False,-0.18791681479368774,0.2872060625612278,-0.05397084846594254,0.0002637851258798904,0.51426,0.728535,1.0,Low-High,Not significant,Not significant
FRJ2,FR,Midi-Pyrénées,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,90,4.499809670330265,p,,75-99,6,False,0.16813283254111702,0.09752620127764022,0.016397356467784757,-0.00040642872735510547,0.80393,0.9070891592920354,1.0,High-High,Not significant,Not significant
FRK1,FR,Auvergne,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,81,4.394449154672439,p,,75-99,6,False,-0.09401498915292406,0.023428011279368124,-0.0022025842263043768,0.00014368438184563558,0.9509,0.9790873493975903,1.0,Low-High,Not significant,Not significant
FRK2,FR,Rhône-Alpes,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,102,4.624972813284271,p,,100-124,7,False,0.4795516318599425,0.1790381063875471,0.08585801608326221,-0.0019163444424047961,0.62559,0.80427,1.0,High-High,Not significant,Not significant
FRL0,FR,Provence-Alpes-Côte d’Azur,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,97,4.574710978503383,p,,75-99,4,False,0.35449500680557505,0.3245871327764472,0.11506451784258874,-0.0012312683696783595,0.50893,0.7250120111731844,1.0,High-High,Not significant,Not significant
FRM0,FR,Corse,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,86,4.454347296253507,p,,75-99,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FRY1,FR,Guadeloupe,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,66,4.189654742026425,p,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FRY2,FR,Martinique,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,68,4.219507705176107,p,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FRY3,FR,Guyane,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,42,3.7376696182833684,p,,<50,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FRY4,FR,La Réunion,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,64,4.1588830833596715,p,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
FRY5,FR,Mayotte,France,T,F,True,EU27,2023,PPS_HAB_EU27_2020,29,3.367295829986474,p,,<50,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
HR02,HR,Panonska Hrvatska,Croatia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,53,3.970291913552122,,,50-74,6,False,-1.1493619198433327,-0.8680111270714642,0.9976589354562331,-0.003251849265656723,0.0309,0.1542990566037736,1.0,Low-Low,Not significant,Not significant
HR03,HR,Jadranska Hrvatska,Croatia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,,,50-74,4,False,-0.35275211385958116,-0.49665393063852836,0.17519572388941068,0.00032840873950360297,0.32042,0.5713783216783217,1.0,Low-Low,Not significant,Not significant
HR05,HR,Grad Zagreb,Croatia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,131,4.875197323201151,,,125-149,1,False,1.1021360013423533,-0.6035645944777293,-0.6652102687095036,-0.005701657752198705,0.55135,0.7518409090909091,1.0,High-Low,Not significant,Not significant
HR06,HR,Sjeverna Hrvatska,Croatia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,66,4.189654742026425,,,50-74,5,False,-0.6035645944777293,-0.4520935613434188,0.272867667018233,-0.00016407231460917297,0.30619,0.5530806338028168,1.0,Low-Low,Not significant,Not significant
HU11,HU,Budapest,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,164,5.099866427824199,,,150+,1,False,1.6611358886450867,-0.641551638645763,-1.0657044513735412,-0.01182798912432162,0.52773,0.7359188524590163,1.0,High-Low,Not significant,Not significant
HU12,HU,Pest,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,65,4.174387269895637,,,50-74,6,False,-0.641551638645763,-0.5464607308195575,0.3505827773128483,-0.0004568091966004289,0.17757,0.3873190677966102,1.0,Low-Low,Not significant,Not significant
HU21,HU,Közép-Dunántúl,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,66,4.189654742026425,,,50-74,5,False,-0.6035645944777293,-0.8195718814667252,0.4946645702828136,-0.0003316080833417935,0.06584,0.22688108108108104,1.0,Low-Low,Not significant,Not significant
HU22,HU,Nyugat-Dunántúl,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,67,4.204692619390966,,,50-74,7,False,-0.5661488057507725,-0.2582502975284043,0.14620809753048777,-9.509871010008495e-05,0.4901,0.7164067415730336,1.0,Low-Low,Not significant,Not significant
HU23,HU,Dél-Dunántúl,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,50,3.912023005428146,,,50-74,5,False,-1.294340968605761,-0.8050987761994584,1.0420723298093197,-0.003961137737677924,0.06918,0.22910259740259742,1.0,Low-Low,Not significant,Not significant
HU31,HU,Észak-Magyarország,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,48,3.871201010907891,,,<50,5,False,-1.395910298196414,-0.8763113114957854,1.2232519841429725,-0.004779677084059897,0.04771,0.18433409090909092,1.0,Low-Low,Not significant,Not significant
HU32,HU,Észak-Alföld,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,49,3.8918202981106265,,,<50,5,False,-1.3446073865569588,-0.9472267795242469,1.2736481244928624,-0.00443372753720596,0.03207,0.1542990566037736,1.0,Low-Low,Not significant,Not significant
HU33,HU,Dél-Alföld,Hungary,T,F,True,EU27,2023,PPS_HAB_EU27_2020,54,3.9889840465642745,,,50-74,8,False,-1.1028539664477277,-0.9060269196345617,0.999215382027393,-0.0030768271854784727,0.00882,0.070284375,1.0,Low-Low,Not significant,Not significant
IE04,IE,Northern and Western,Ireland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,104,4.6443908991413725,,,100-124,2,False,0.5278658307524287,2.605920979989229,1.3755766429771974,-0.0024621608976385947,0.0002,0.005666666666666667,0.0494,High-High,High-High,High-High
IE05,IE,Southern,Ireland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,229,5.43372200355424,,,150+,2,False,2.491802969112622,1.6239524108091326,4.0465694389517965,-0.03169055332810304,0.01936,0.1148093023255814,1.0,High-High,Not significant,Not significant
IE06,IE,Eastern and Midland,Ireland,T,F,True,EU27,2023,PPS_HAB_EU27_2020,251,5.5254529391317835,,,150+,2,False,2.7200389908658362,1.5098343999325254,4.1068084375669915,-0.03558429161770393,0.02847,0.14816020408163263,1.0,High-High,Not significant,Not significant
ITC1,IT,Piemonte,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,101,4.61512051684126,,,100-124,6,False,0.45503810290563124,0.735358184889784,0.3346159934083757,-0.0015879551907678534,0.0678,0.22748684210526318,1.0,High-High,Not significant,Not significant
ITC2,IT,Valle d’Aosta/Vallée d’Aoste,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,128,4.852030263919617,,,125-149,2,False,1.0444939701906215,0.46729486738278686,0.488086671282347,-0.0067607206092139506,0.50005,0.7164067415730336,1.0,High-High,Not significant,Not significant
ITC3,IT,Liguria,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,105,4.653960350157523,,,100-124,4,False,0.5516756111339028,0.5388641864655395,0.29727822938654985,-0.0024171901302993053,0.27481,0.5186999999999999,1.0,High-High,Not significant,Not significant
ITC4,IT,Lombardia,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,133,4.890349128221754,,,125-149,5,False,1.1398352538192822,0.9361664724368607,1.0670755487271713,-0.00771299733123051,0.03347,0.1566163636363636,1.0,High-High,Not significant,Not significant
ITF1,IT,Abruzzo,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,84,4.430816798843313,,,75-99,3,False,-0.0035285423088255467,0.1905577313026774,-0.0006723910171753074,8.449196376163145e-06,0.73901,0.8805960280373831,1.0,Low-High,Not significant,Not significant
ITF2,IT,Molise,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,73,4.290459441148391,,,50-74,4,False,-0.35275211385958116,-0.15187284309573168,0.053573466439883845,0.000259892430153325,0.75982,0.8956375576036867,1.0,Low-Low,Not significant,Not significant
ITF3,IT,Campania,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,64,4.1588830833596715,,,50-74,4,False,-0.6801276526502987,-0.14052232064858547,0.09557311608769505,-0.00032849266861630257,0.77487,0.8991184090909091,1.0,Low-Low,Not significant,Not significant
ITF4,IT,Puglia,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,64,4.1588830833596715,,,50-74,3,False,-0.6801276526502987,-0.43946058594027937,0.29888929674788706,-0.00017530265049326362,0.44286,0.6970508982035928,1.0,Low-Low,Not significant,Not significant
ITF5,IT,Basilicata,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,75,4.31748811353631,,,75-99,3,False,-0.2855019913109583,-0.7761948176383404,0.22160516608099234,0.0003427227574153835,0.17657,0.3873190677966102,1.0,Low-Low,Not significant,Not significant
ITF6,IT,Calabria,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,57,4.04305126783455,,,50-74,1,False,-0.9683291476144239,-0.2855019913109583,0.27645989988836095,-0.0032576957081709612,0.785,0.9057692307692308,1.0,Low-Low,Not significant,Not significant
ITG1,IT,Sicilia,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,60,4.0943445622221,,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
ITG2,IT,Sardegna,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,72,4.276666119016055,,,50-74,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
ITH1,IT,Provincia Autonoma di Bolzano/Bozen,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,166,5.111987788356544,,,150+,5,False,1.6912950829094924,1.0531167956856935,1.781131258272614,-0.014138811617444104,0.01639,0.10448624999999997,1.0,High-High,Not significant,Not significant
ITH2,IT,Provincia Autonoma di Trento,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,127,4.844187086458591,,,125-149,3,False,1.0249793363286812,1.1661841804132973,1.1953146872770286,-0.0065827765490975845,0.04209,0.16770234375,1.0,High-High,Not significant,Not significant
ITH3,IT,Veneto,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,110,4.700480365792417,,,100-124,7,False,0.6674222045111178,1.0000393831060919,0.6674484896706061,-0.0032154068280627044,0.00679,0.0597051724137931,1.0,High-High,Not significant,Not significant
ITH4,IT,Friuli-Venezia Giulia,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,102,4.624972813284271,,,100-124,3,False,0.4795516318599425,0.7192330262845505,0.34490937144232114,-0.002102641265596352,0.20681,0.412721484375,1.0,High-High,Not significant,Not significant
ITH5,IT,Emilia-Romagna,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,118,4.770684624465665,,,100-124,6,False,0.84209763552938,0.5809883342554372,0.4892489025466567,-0.004271901313851108,0.14861,0.3565277777777777,1.0,High-High,Not significant,Not significant
ITI1,IT,Toscana,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,103,4.634728988229636,,,100-124,5,False,0.5038260006215716,0.46882307248775323,0.23620525361062186,-0.0019916913508463835,0.28583,0.5259237410071942,1.0,High-High,Not significant,Not significant
ITI2,IT,Umbria,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,85,4.442651256490317,,,75-99,3,False,0.02591680800786937,0.47608376946306163,0.01233857164883691,-6.475568447598991e-05,0.40399,0.6603682692307693,1.0,High-High,Not significant,Not significant
ITI3,IT,Marche,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,90,4.499809670330265,,,75-99,5,False,0.16813283254111702,0.4249208754152984,0.07144315038942521,-0.0004439862611031905,0.33424,0.5809316326530612,1.0,High-High,Not significant,Not significant
ITI4,IT,Lazio,Italy,T,F,True,EU27,2023,PPS_HAB_EU27_2020,114,4.736198448394496,,,100-124,6,False,0.7562924752264963,-0.05642211127469125,-0.042671618193441056,-0.003632717275545987,0.89813,0.9582558577405857,1.0,High-Low,Not significant,Not significant
LT01,LT,Sostinės regionas,Lithuania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,131,4.875197323201151,,,125-149,1,False,1.1021360013423533,-0.5661488057507725,-0.6239729809349052,-0.0061209901283795515,0.56315,0.756142105263158,1.0,High-Low,Not significant,Not significant
LT02,LT,Vidurio ir vakarų Lietuvos regionas,Lithuania,T,F,True,EU27,2023,PPS_HAB_EU27_2020,67,4.204692619390966,,,50-74,4,False,-0.5661488057507725,-0.3351013296444533,0.1897172175837032,5.705580470004211e-06,0.50008,0.7164067415730336,1.0,Low-Low,Not significant,Not significant
LU00,LU,Luxembourg,Luxembourg,T,F,True,EU27,2023,PPS_HAB_EU27_2020,248,5.5134287461649825,,,150+,5,False,2.690121559518854,-0.019818822077060802,-0.0533150405537695,-0.034709544852885986,0.98724,0.9923616141732283,1.0,High-Low,Not significant,Not significant
LV00,LV,Latvija,Latvia,T,F,True,EU27,2023,PPS_HAB_EU27_2020,70,4.248495242049359,,,50-74,2,False,-0.4571633661608987,-0.3455361524791714,0.15796647059766356,0.0004281222076801731,0.62339,0.80427,1.0,Low-Low,Not significant,Not significant
ME00,ME,Crna Gora,Montenegro,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,52,3.9512437185814275,,,50-74,2,False,-1.1967557920884904,-1.4590399407270933,1.7461144999535967,-0.0025430294464568763,0.03877,0.16207131147540985,1.0,Low-Low,Not significant,Not significant
MK00,MK,Severna Makedonija,North Macedonia,F,T,False,candidate country,2023,PPS_HAB_EU27_2020,41,3.713572066704308,e,,<50,4,False,-1.7881073570367538,-1.019571818257938,1.823103869254359,-0.00861188005021917,0.03852,0.16207131147540985,1.0,Low-Low,Not significant,Not significant
MT00,MT,Malta,Malta,T,F,True,EU27,2023,PPS_HAB_EU27_2020,109,4.6913478822291435,,,100-124,0,True,,,,,,,,No contiguity neighbor,No contiguity neighbor,No contiguity neighbor
NL11,NL,Groningen,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,120,4.787491742782046,,,100-124,3,False,0.8839154780872335,0.3845627729246362,0.33992098728423203,-0.005263420942951626,0.49531,0.7164067415730336,1.0,High-High,Not significant,Not significant
NL12,NL,Friesland (NL),Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,96,4.564348191467836,,,75-99,5,False,0.32871132464450503,0.8258704512565508,0.2714729700172959,-0.0010867265294301277,0.06274,0.21916027397260276,1.0,High-High,Not significant,Not significant
NL13,NL,Drenthe,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,93,4.532599493153256,,,75-99,4,False,0.24971729113181718,0.625035152241654,0.15608208507994878,-0.0007729758403163049,0.20717,0.412721484375,1.0,High-High,Not significant,Not significant
NL21,NL,Overijssel,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,112,4.718498871295094,,,100-124,6,False,0.7122541032372909,0.44657192178536215,0.3180726836821867,-0.003165535034026977,0.2653,0.5125113636363636,1.0,High-High,Not significant,Not significant
NL22,NL,Gelderland,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,110,4.700480365792417,,,100-124,8,False,0.6674222045111178,0.8490322399337329,0.5666629692775843,-0.0027744000944221457,0.01419,0.09522236842105262,1.0,High-High,Not significant,Not significant
NL23,NL,Flevoland,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,103,4.634728988229636,,,100-124,5,False,0.5038260006215716,1.008126059972892,0.5079201209185248,-0.002042690683613606,0.02274,0.12886,1.0,High-High,Not significant,Not significant
NL32,NL,Noord-Holland,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,172,5.147494476813453,,,150+,4,False,1.7796393832048403,0.8476127611296902,1.5084450514133936,-0.016115528373367417,0.08316,0.26097073170731705,1.0,High-High,Not significant,Not significant
NL34,NL,Zeeland,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,112,4.718498871295094,,,100-124,5,False,0.7122541032372909,1.0005548079879292,0.7126492675032022,-0.003487796812175406,0.02355,0.13054891304347827,1.0,High-High,Not significant,Not significant
NL35,NL,Utrecht,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,157,5.056245805348308,,,150+,4,False,1.5526032842667061,0.989049505830877,1.5356015110553825,-0.013201162539899286,0.04437,0.17406692307692306,1.0,High-High,Not significant,Not significant
NL36,NL,Zuid-Holland,Netherlands,T,F,True,EU27,2023,PPS_HAB_EU27_2020,126,4.836281906951478,,,125-149,5,False,1.0053104349859783,1.1777781570111752,1.1840326713418883,-0.006165957174887051,0.0071,0.06035,1.0,High-High,Not significant,Not significant
